time,T_out,RH_out,T_in,RH_in,Q_m3h
2025-07-27 20:00:00+00:00,26.33,27.38,20.93,42.12,131.0
2025-07-27 21:00:00+00:00,26.18,28.1,20.9,42.55,131.0
2025-07-27 22:00:00+00:00,26.38,28.21,20.89,42.9,131.0
2025-07-27 23:00:00+00:00,27.81,26.3,20.93,43.02,131.0
2025-07-28 00:00:00+00:00,30.79,22.04,22.93,35.95,860.0
2025-07-28 01:00:00+00:00,33.42,19.23,23.55,34.79,860.0
2025-07-28 02:00:00+00:00,35.52,16.79,24.07,33.08,860.0
2025-07-28 03:00:00+00:00,37.11,14.98,24.47,31.49,860.0
2025-07-28 04:00:00+00:00,38.23,13.68,24.77,30.11,860.0
2025-07-28 05:00:00+00:00,39.01,12.62,24.99,28.74,860.0
2025-07-28 06:00:00+00:00,39.47,11.84,25.15,27.57,860.0
2025-07-28 07:00:00+00:00,39.59,11.47,25.22,26.88,860.0
2025-07-28 08:00:00+00:00,39.34,11.5,25.21,26.69,860.0
2025-07-28 09:00:00+00:00,38.77,11.81,25.12,26.78,860.0
2025-07-28 10:00:00+00:00,37.93,12.31,21.86,35.45,131.0
2025-07-28 11:00:00+00:00,36.76,13.09,21.79,36.77,131.0
2025-07-28 12:00:00+00:00,33.88,15.5,21.64,37.7,131.0
2025-07-28 13:00:00+00:00,31.18,18.26,21.49,38.44,131.0
2025-07-28 14:00:00+00:00,29.9,20.02,21.41,39.03,131.0
2025-07-28 15:00:00+00:00,28.88,21.76,21.34,39.65,131.0
2025-07-28 16:00:00+00:00,28.06,23.48,21.28,40.33,131.0
2025-07-28 17:00:00+00:00,27.47,24.76,21.23,40.89,131.0
2025-07-28 18:00:00+00:00,27.27,25.33,21.2,41.26,131.0
2025-07-28 19:00:00+00:00,27.13,25.71,21.17,41.51,131.0
2025-07-28 20:00:00+00:00,26.59,26.73,21.13,41.78,131.0
2025-07-28 21:00:00+00:00,26.36,27.48,21.09,42.1,131.0
2025-07-28 22:00:00+00:00,26.07,28.51,21.06,42.54,131.0
2025-07-28 23:00:00+00:00,27.75,26.33,21.12,42.71,131.0
2025-07-29 00:00:00+00:00,31.41,21.79,23.22,36.07,860.0
2025-07-29 01:00:00+00:00,33.89,20.1,23.81,36.4,860.0
2025-07-29 02:00:00+00:00,36.38,18.44,24.42,36.54,860.0
2025-07-29 03:00:00+00:00,38.27,16.58,24.89,35.33,860.0
2025-07-29 04:00:00+00:00,39.49,15.14,25.21,33.85,860.0
2025-07-29 05:00:00+00:00,40.33,14.14,25.46,32.67,860.0
2025-07-29 06:00:00+00:00,40.87,13.48,25.63,31.79,860.0
2025-07-29 07:00:00+00:00,41.03,13.13,25.72,31.16,860.0
2025-07-29 08:00:00+00:00,40.84,13.03,25.72,30.72,860.0
2025-07-29 09:00:00+00:00,40.04,13.51,25.59,30.86,860.0
2025-07-29 10:00:00+00:00,38.91,14.35,22.13,39.59,131.0
2025-07-29 11:00:00+00:00,37.35,16.41,22.03,41.27,131.0
2025-07-29 12:00:00+00:00,34.43,20.89,21.88,43.47,131.0
2025-07-29 13:00:00+00:00,32.3,24.23,21.76,44.98,131.0
2025-07-29 14:00:00+00:00,31.19,25.15,21.68,45.23,131.0
2025-07-29 15:00:00+00:00,29.92,24.78,21.6,43.34,196.5
2025-07-29 16:00:00+00:00,28.65,24.12,21.52,41.17,196.5
2025-07-29 17:00:00+00:00,27.41,25.08,21.44,40.19,196.5
2025-07-29 18:00:00+00:00,26.41,27.96,21.37,40.96,196.5
2025-07-29 19:00:00+00:00,25.43,32.69,21.31,43.23,196.5
2025-07-29 20:00:00+00:00,24.34,39.75,21.24,46.9,196.5
2025-07-29 21:00:00+00:00,22.98,48.8,21.15,51.24,196.5
2025-07-29 22:00:00+00:00,21.89,56.42,21.08,54.85,196.5
2025-07-29 23:00:00+00:00,21.34,60.85,21.04,57.2,196.5
2025-07-30 00:00:00+00:00,21.23,62.98,21.05,63.33,1290.0
2025-07-30 01:00:00+00:00,21.56,62.83,21.11,64.11,1290.0
2025-07-30 02:00:00+00:00,22.42,60.43,21.29,64.07,1290.0
2025-07-30 03:00:00+00:00,23.97,54.79,21.64,62.25,1290.0
2025-07-30 04:00:00+00:00,25.86,47.82,22.06,59.07,1290.0
2025-07-30 05:00:00+00:00,27.25,42.76,22.39,56.15,1290.0
2025-07-30 06:00:00+00:00,28.19,39.14,22.61,53.58,1290.0
2025-07-30 07:00:00+00:00,28.85,36.46,22.78,51.39,1290.0
2025-07-30 08:00:00+00:00,29.14,35.01,22.86,49.99,1290.0
2025-07-30 09:00:00+00:00,28.83,34.94,22.8,49.28,1290.0
2025-07-30 10:00:00+00:00,27.81,36.05,21.33,51.82,131.0
2025-07-30 11:00:00+00:00,26.25,38.7,21.25,51.1,131.0
2025-07-30 12:00:00+00:00,24.3,43.01,21.15,50.95,131.0
2025-07-30 13:00:00+00:00,22.58,47.5,21.06,51.08,131.0
2025-07-30 14:00:00+00:00,21.27,50.95,20.98,51.12,131.0
2025-07-30 15:00:00+00:00,20.4,53.41,20.93,51.15,131.0
2025-07-30 16:00:00+00:00,19.83,55.14,20.88,51.18,131.0
2025-07-30 17:00:00+00:00,19.33,56.52,20.85,51.16,131.0
2025-07-30 18:00:00+00:00,18.82,57.95,20.81,51.11,131.0
2025-07-30 19:00:00+00:00,18.45,58.6,20.77,50.93,131.0
2025-07-30 20:00:00+00:00,18.2,58.62,20.75,50.63,131.0
2025-07-30 21:00:00+00:00,18.04,58.56,20.72,50.35,131.0
2025-07-30 22:00:00+00:00,18.09,58.12,20.71,50.16,131.0
2025-07-30 23:00:00+00:00,20.66,49.6,20.81,49.66,131.0
2025-07-31 00:00:00+00:00,24.24,39.73,21.59,47.32,860.0
2025-07-31 01:00:00+00:00,27.83,30.76,22.41,43.02,860.0
2025-07-31 02:00:00+00:00,30.09,26.34,22.95,40.58,860.0
2025-07-31 03:00:00+00:00,31.55,23.76,23.31,38.92,860.0
2025-07-31 04:00:00+00:00,32.4,22.12,23.53,37.58,860.0
2025-07-31 05:00:00+00:00,33.07,20.83,23.72,36.42,860.0
2025-07-31 06:00:00+00:00,33.4,20.07,23.83,35.59,860.0
2025-07-31 07:00:00+00:00,33.52,19.55,23.89,34.88,860.0
2025-07-31 08:00:00+00:00,33.35,19.14,23.88,34.02,860.0
2025-07-31 09:00:00+00:00,32.88,18.84,23.81,33.02,860.0
2025-07-31 10:00:00+00:00,32.06,19.04,21.63,39.18,131.0
2025-07-31 11:00:00+00:00,30.73,20.15,21.56,39.79,131.0
2025-07-31 12:00:00+00:00,28.13,23.83,21.43,40.56,131.0
2025-07-31 13:00:00+00:00,26.6,26.54,21.35,41.22,131.0
2025-07-31 14:00:00+00:00,26.08,27.46,21.31,41.54,131.0
2025-07-31 15:00:00+00:00,25.42,28.75,21.26,41.83,131.0
2025-07-31 16:00:00+00:00,24.66,30.49,21.21,42.22,131.0
2025-07-31 17:00:00+00:00,24.21,32.14,21.18,42.77,131.0
2025-07-31 18:00:00+00:00,23.71,34.24,21.14,43.52,131.0
2025-07-31 19:00:00+00:00,22.91,37.06,21.09,44.38,131.0
2025-07-31 20:00:00+00:00,22.24,39.78,21.05,45.24,131.0
2025-07-31 21:00:00+00:00,21.44,43.28,21.0,46.24,131.0
2025-07-31 22:00:00+00:00,20.76,46.75,20.96,47.3,131.0
2025-07-31 23:00:00+00:00,23.04,42.14,21.04,47.87,131.0
2025-08-01 00:00:00+00:00,25.94,37.91,22.08,48.01,860.0
2025-08-01 01:00:00+00:00,28.17,33.78,22.6,46.98,860.0
2025-08-01 02:00:00+00:00,29.95,29.36,23.02,44.18,860.0
2025-08-01 03:00:00+00:00,31.64,24.91,23.43,40.5,860.0
2025-08-01 04:00:00+00:00,33.02,21.13,23.78,36.71,860.0
2025-08-01 05:00:00+00:00,33.98,18.54,24.03,33.8,860.0
2025-08-01 06:00:00+00:00,34.58,16.96,24.2,31.88,860.0
2025-08-01 07:00:00+00:00,34.83,16.04,24.3,30.6,860.0
2025-08-01 08:00:00+00:00,34.72,15.56,24.31,29.68,860.0
2025-08-01 09:00:00+00:00,34.28,15.65,24.24,29.37,860.0
2025-08-01 10:00:00+00:00,33.57,16.4,21.84,36.81,131.0
2025-08-01 11:00:00+00:00,32.45,17.73,21.78,38.29,131.0
2025-08-01 12:00:00+00:00,29.95,21.72,21.65,39.88,131.0
2025-08-01 13:00:00+00:00,29.01,23.82,21.6,41.02,131.0
2025-08-01 14:00:00+00:00,28.47,25.76,21.56,42.13,131.0
2025-08-01 15:00:00+00:00,28.23,27.46,21.53,43.28,131.0
2025-08-01 16:00:00+00:00,28.27,26.85,21.51,43.4,131.0
2025-08-01 17:00:00+00:00,27.23,28.67,21.45,43.69,131.0
2025-08-01 18:00:00+00:00,25.96,30.23,21.39,43.64,131.0
2025-08-01 19:00:00+00:00,24.65,32.3,21.31,43.62,131.0
2025-08-01 20:00:00+00:00,23.1,35.64,21.23,43.9,131.0
2025-08-01 21:00:00+00:00,22.05,38.64,21.17,44.37,131.0
2025-08-01 22:00:00+00:00,21.65,40.83,21.14,45.05,131.0
2025-08-01 23:00:00+00:00,23.68,37.28,21.21,45.46,131.0
2025-08-02 00:00:00+00:00,25.68,34.01,22.13,43.04,860.0
2025-08-02 01:00:00+00:00,27.63,30.69,22.59,42.14,860.0
2025-08-02 02:00:00+00:00,29.84,27.01,23.11,40.68,860.0
2025-08-02 03:00:00+00:00,31.8,23.7,23.58,38.77,860.0
2025-08-02 04:00:00+00:00,33.03,21.61,23.89,37.22,860.0
2025-08-02 05:00:00+00:00,33.81,20.25,24.1,36.04,860.0
2025-08-02 06:00:00+00:00,34.04,19.59,24.18,35.24,860.0
2025-08-02 07:00:00+00:00,33.71,19.86,24.14,35.21,860.0
2025-08-02 08:00:00+00:00,32.78,21.13,23.96,35.97,860.0
2025-08-02 09:00:00+00:00,31.6,23.33,23.72,37.14,1290.0
2025-08-02 10:00:00+00:00,30.05,27.59,21.79,44.4,196.5
2025-08-02 11:00:00+00:00,28.69,32.23,21.71,47.21,196.5
2025-08-02 12:00:00+00:00,27.58,35.99,21.64,49.28,196.5
2025-08-02 13:00:00+00:00,26.31,40.72,21.57,51.34,196.5
2025-08-02 14:00:00+00:00,25.14,46.59,21.5,53.91,196.5
2025-08-02 15:00:00+00:00,23.36,55.94,21.4,57.26,196.5
2025-08-02 16:00:00+00:00,21.63,65.54,21.31,60.27,196.5
2025-08-02 17:00:00+00:00,20.22,72.3,21.23,61.8,196.5
2025-08-02 18:00:00+00:00,19.05,76.66,21.16,62.04,196.5
2025-08-02 19:00:00+00:00,18.35,78.36,21.11,61.55,196.5
2025-08-02 20:00:00+00:00,17.93,79.27,21.07,61.06,196.5
2025-08-02 21:00:00+00:00,17.93,78.23,21.06,60.51,196.5
2025-08-02 22:00:00+00:00,18.25,76.01,21.05,60.04,196.5
2025-08-02 23:00:00+00:00,19.01,71.97,21.07,59.53,196.5
2025-08-03 00:00:00+00:00,20.7,63.75,21.05,62.29,1290.0
2025-08-03 01:00:00+00:00,23.25,51.8,21.62,56.97,1290.0
2025-08-03 02:00:00+00:00,25.73,40.99,22.18,50.55,1290.0
2025-08-03 03:00:00+00:00,27.34,34.37,22.56,45.68,1290.0
2025-08-03 04:00:00+00:00,28.25,30.04,22.78,41.75,1290.0
2025-08-03 05:00:00+00:00,28.57,26.92,22.87,38.21,1290.0
2025-08-03 06:00:00+00:00,28.9,24.39,22.97,35.99,860.0
2025-08-03 07:00:00+00:00,29.35,22.34,23.09,33.88,860.0
2025-08-03 08:00:00+00:00,29.57,20.86,23.16,32.19,860.0
2025-08-03 09:00:00+00:00,29.44,20.08,23.15,31.02,860.0
2025-08-03 10:00:00+00:00,28.81,20.36,21.64,35.83,196.5
2025-08-03 11:00:00+00:00,27.69,21.74,21.58,36.54,196.5
2025-08-03 12:00:00+00:00,25.36,26.19,21.47,38.7,131.0
2025-08-03 13:00:00+00:00,23.33,31.69,21.37,40.57,131.0
2025-08-03 14:00:00+00:00,22.23,36.2,21.31,42.25,131.0
2025-08-03 15:00:00+00:00,21.35,40.26,21.25,43.73,131.0
2025-08-03 16:00:00+00:00,20.98,42.37,21.22,44.74,131.0
2025-08-03 17:00:00+00:00,20.32,44.96,21.18,45.5,131.0
2025-08-03 18:00:00+00:00,19.79,47.1,21.15,46.06,131.0
2025-08-03 19:00:00+00:00,19.32,49.02,21.11,46.51,131.0
2025-08-03 20:00:00+00:00,18.85,50.9,21.08,46.88,131.0
2025-08-03 21:00:00+00:00,18.32,53.94,21.04,47.29,196.5
2025-08-03 22:00:00+00:00,18.24,56.57,21.03,48.4,196.5
2025-08-03 23:00:00+00:00,19.59,53.89,21.07,49.3,196.5
2025-08-04 00:00:00+00:00,20.99,51.37,21.1,51.63,1290.0
2025-08-04 01:00:00+00:00,22.36,50.23,21.4,53.45,1290.0
2025-08-04 02:00:00+00:00,24.22,45.37,21.83,52.37,1290.0
2025-08-04 03:00:00+00:00,25.88,39.49,22.21,49.12,1290.0
2025-08-04 04:00:00+00:00,27.31,34.79,22.55,46.13,1290.0
2025-08-04 05:00:00+00:00,28.45,31.77,22.83,44.26,1290.0
2025-08-04 06:00:00+00:00,29.32,29.64,23.05,43.2,860.0
2025-08-04 07:00:00+00:00,29.94,27.89,23.21,41.81,860.0
2025-08-04 08:00:00+00:00,30.22,26.48,23.3,40.3,860.0
2025-08-04 09:00:00+00:00,29.93,25.82,23.26,39.0,860.0
2025-08-04 10:00:00+00:00,29.12,26.0,21.66,43.26,131.0
2025-08-04 11:00:00+00:00,27.94,27.04,21.6,43.22,131.0
2025-08-04 12:00:00+00:00,25.76,32.31,21.5,44.24,131.0
2025-08-04 13:00:00+00:00,24.81,33.2,21.44,44.25,131.0
2025-08-04 14:00:00+00:00,24.24,33.83,21.41,44.08,131.0
2025-08-04 15:00:00+00:00,23.33,35.74,21.36,44.16,131.0
2025-08-04 16:00:00+00:00,22.17,38.26,21.3,44.31,131.0
2025-08-04 17:00:00+00:00,21.18,40.27,21.25,44.35,131.0
2025-08-04 18:00:00+00:00,20.36,41.85,21.2,44.29,131.0
2025-08-04 19:00:00+00:00,19.55,43.53,21.15,44.21,131.0
2025-08-04 20:00:00+00:00,18.88,45.08,21.11,44.17,131.0
2025-08-04 21:00:00+00:00,18.51,46.03,21.08,44.16,131.0
2025-08-04 22:00:00+00:00,18.45,46.28,21.07,44.19,131.0
2025-08-04 23:00:00+00:00,20.24,41.91,21.14,44.1,131.0
2025-08-05 00:00:00+00:00,23.92,33.14,21.8,39.46,860.0
2025-08-05 01:00:00+00:00,26.41,28.03,22.37,37.27,860.0
2025-08-05 02:00:00+00:00,28.14,25.23,22.78,36.11,860.0
2025-08-05 03:00:00+00:00,29.43,23.5,23.1,35.45,860.0
2025-08-05 04:00:00+00:00,30.35,22.13,23.33,34.69,860.0
2025-08-05 05:00:00+00:00,30.97,20.93,23.5,33.73,860.0
2025-08-05 06:00:00+00:00,31.08,20.25,23.55,32.88,860.0
2025-08-05 07:00:00+00:00,31.03,19.79,23.57,32.16,860.0
2025-08-05 08:00:00+00:00,31.07,19.24,23.61,31.41,860.0
2025-08-05 09:00:00+00:00,30.34,20.06,23.47,31.72,860.0
2025-08-05 10:00:00+00:00,29.24,21.85,21.8,38.08,131.0
2025-08-05 11:00:00+00:00,28.13,23.66,21.74,39.59,131.0
2025-08-05 12:00:00+00:00,26.42,26.48,21.65,40.5,131.0
2025-08-05 13:00:00+00:00,24.93,30.56,21.58,41.0,196.5
2025-08-05 14:00:00+00:00,23.85,35.42,21.52,42.87,196.5
2025-08-05 15:00:00+00:00,22.97,40.41,21.46,45.23,131.0
2025-08-05 16:00:00+00:00,22.24,45.15,21.42,47.31,131.0
2025-08-05 17:00:00+00:00,21.62,49.6,21.38,49.44,196.5
2025-08-05 18:00:00+00:00,21.13,53.49,21.35,51.27,196.5
2025-08-05 19:00:00+00:00,20.68,56.52,21.32,52.59,196.5
2025-08-05 20:00:00+00:00,20.32,59.42,21.29,53.78,196.5
2025-08-05 21:00:00+00:00,19.99,61.48,21.26,54.56,196.5
2025-08-05 22:00:00+00:00,19.76,60.93,21.24,53.9,131.0
2025-08-05 23:00:00+00:00,20.89,54.36,21.28,52.54,131.0
2025-08-06 00:00:00+00:00,23.17,45.3,21.72,49.84,1290.0
2025-08-06 01:00:00+00:00,25.44,37.67,22.24,45.95,1290.0
2025-08-06 02:00:00+00:00,27.22,33.04,22.65,43.58,1290.0
2025-08-06 03:00:00+00:00,28.29,30.92,22.91,42.65,1290.0
2025-08-06 04:00:00+00:00,28.58,30.78,23.0,42.88,1290.0
2025-08-06 05:00:00+00:00,28.19,32.05,22.93,43.81,1290.0
2025-08-06 06:00:00+00:00,27.33,34.43,22.75,45.26,1290.0
2025-08-06 07:00:00+00:00,26.6,36.96,22.6,46.95,1290.0
2025-08-06 08:00:00+00:00,26.11,38.86,22.5,48.23,1290.0
2025-08-06 09:00:00+00:00,25.52,40.93,22.37,49.43,1290.0
2025-08-06 10:00:00+00:00,24.61,44.24,21.59,51.64,196.5
2025-08-06 11:00:00+00:00,23.38,49.07,21.52,52.69,196.5
2025-08-06 12:00:00+00:00,21.98,56.77,21.45,54.96,196.5
2025-08-06 13:00:00+00:00,20.99,63.5,21.4,57.31,196.5
2025-08-06 14:00:00+00:00,20.23,68.89,21.35,59.19,196.5
2025-08-06 15:00:00+00:00,19.7,70.87,21.32,59.68,196.5
2025-08-06 16:00:00+00:00,19.19,71.53,21.28,59.24,196.5
2025-08-06 17:00:00+00:00,18.71,72.44,21.25,58.71,196.5
2025-08-06 18:00:00+00:00,18.39,72.06,21.23,57.34,131.0
2025-08-06 19:00:00+00:00,18.33,70.68,21.21,56.34,131.0
2025-08-06 20:00:00+00:00,18.47,68.9,21.21,55.6,131.0
2025-08-06 21:00:00+00:00,18.42,68.67,21.2,55.71,196.5
2025-08-06 22:00:00+00:00,18.42,67.76,21.19,55.37,196.5
2025-08-06 23:00:00+00:00,19.83,62.43,21.24,55.13,196.5
2025-08-07 00:00:00+00:00,22.03,52.2,21.46,54.42,860.0
2025-08-07 01:00:00+00:00,23.51,47.04,21.8,52.29,1290.0
2025-08-07 02:00:00+00:00,24.75,43.08,22.09,50.59,1290.0
2025-08-07 03:00:00+00:00,25.88,39.8,22.36,49.11,1290.0
2025-08-07 04:00:00+00:00,26.91,37.26,22.6,48.03,1290.0
2025-08-07 05:00:00+00:00,27.45,35.93,22.74,47.37,1290.0
2025-08-07 06:00:00+00:00,27.52,35.7,22.78,47.17,1290.0
2025-08-07 07:00:00+00:00,27.38,35.84,22.77,47.04,1290.0
2025-08-07 08:00:00+00:00,26.8,36.66,22.65,46.95,1290.0
2025-08-07 09:00:00+00:00,26.15,37.61,22.51,46.86,1290.0
2025-08-07 10:00:00+00:00,25.68,37.98,21.64,48.6,196.5
2025-08-07 11:00:00+00:00,24.92,39.23,21.6,48.28,196.5
2025-08-07 12:00:00+00:00,22.68,48.75,21.49,50.66,196.5
2025-08-07 13:00:00+00:00,21.13,53.71,21.42,51.37,131.0
2025-08-07 14:00:00+00:00,20.31,55.17,21.37,51.27,131.0
2025-08-07 15:00:00+00:00,19.59,56.79,21.33,51.05,131.0
2025-08-07 16:00:00+00:00,19.08,57.88,21.3,50.8,131.0
2025-08-07 17:00:00+00:00,19.1,57.0,21.29,50.43,131.0
2025-08-07 18:00:00+00:00,19.76,53.48,21.31,49.77,131.0
2025-08-07 19:00:00+00:00,20.02,51.47,21.31,49.12,131.0
2025-08-07 20:00:00+00:00,19.61,52.26,21.29,48.8,131.0
2025-08-07 21:00:00+00:00,19.06,54.01,21.26,48.75,131.0
2025-08-07 22:00:00+00:00,18.89,54.65,21.24,48.77,131.0
2025-08-07 23:00:00+00:00,19.95,55.09,21.28,49.93,131.0
2025-08-08 00:00:00+00:00,22.88,44.67,21.69,48.87,860.0
2025-08-08 01:00:00+00:00,25.04,36.69,22.18,44.55,860.0
2025-08-08 02:00:00+00:00,26.81,32.39,22.6,42.51,860.0
2025-08-08 03:00:00+00:00,28.21,29.49,22.94,41.11,860.0
2025-08-08 04:00:00+00:00,29.33,27.23,23.21,39.83,860.0
2025-08-08 05:00:00+00:00,30.36,25.19,23.48,38.51,860.0
2025-08-08 06:00:00+00:00,31.06,23.83,23.66,37.53,860.0
2025-08-08 07:00:00+00:00,31.4,23.13,23.77,36.94,860.0
2025-08-08 08:00:00+00:00,31.39,22.91,23.8,36.57,860.0
2025-08-08 09:00:00+00:00,31.11,23.12,23.77,36.46,860.0
2025-08-08 10:00:00+00:00,30.51,23.8,22.01,41.86,131.0
2025-08-08 11:00:00+00:00,29.24,26.77,21.95,43.28,131.0
2025-08-08 12:00:00+00:00,25.7,39.38,21.79,47.29,131.0
2025-08-08 13:00:00+00:00,24.76,39.64,21.74,47.9,131.0
2025-08-08 14:00:00+00:00,25.19,37.09,21.75,47.31,131.0
2025-08-08 15:00:00+00:00,25.26,37.35,21.74,47.31,131.0
2025-08-08 16:00:00+00:00,24.23,39.08,21.69,47.22,131.0
2025-08-08 17:00:00+00:00,22.32,42.39,21.59,46.92,131.0
2025-08-08 18:00:00+00:00,20.67,45.1,21.51,46.39,131.0
2025-08-08 19:00:00+00:00,19.77,45.67,21.46,45.62,131.0
2025-08-08 20:00:00+00:00,19.23,45.51,21.43,44.84,131.0
2025-08-08 21:00:00+00:00,18.94,44.84,21.41,44.12,131.0
2025-08-08 22:00:00+00:00,18.81,44.43,21.39,43.62,131.0
2025-08-08 23:00:00+00:00,20.73,41.47,21.46,43.87,131.0
2025-08-09 00:00:00+00:00,25.23,29.32,22.34,36.81,860.0
2025-08-09 01:00:00+00:00,28.24,20.06,23.04,29.67,860.0
2025-08-09 02:00:00+00:00,30.35,16.11,23.54,26.47,860.0
2025-08-09 03:00:00+00:00,31.65,14.96,23.87,25.88,860.0
2025-08-09 04:00:00+00:00,32.58,14.52,24.11,25.94,860.0
2025-08-09 05:00:00+00:00,33.25,14.36,24.3,26.18,860.0
2025-08-09 06:00:00+00:00,33.62,14.5,24.42,26.64,860.0
2025-08-09 07:00:00+00:00,33.68,14.88,24.47,27.21,860.0
2025-08-09 08:00:00+00:00,33.39,15.3,24.44,27.55,860.0
2025-08-09 09:00:00+00:00,32.77,15.84,24.33,27.78,860.0
2025-08-09 10:00:00+00:00,31.78,16.98,22.3,35.03,131.0
2025-08-09 11:00:00+00:00,30.17,19.66,22.21,37.24,131.0
2025-08-09 12:00:00+00:00,26.7,28.8,22.05,40.73,131.0
2025-08-09 13:00:00+00:00,24.74,35.15,21.95,43.4,131.0
2025-08-09 14:00:00+00:00,23.61,39.25,21.89,45.15,131.0
2025-08-09 15:00:00+00:00,23.34,40.56,21.86,46.06,131.0
2025-08-09 16:00:00+00:00,23.29,39.34,21.85,45.86,131.0
2025-08-09 17:00:00+00:00,22.75,41.61,21.81,46.26,131.0
2025-08-09 18:00:00+00:00,22.27,42.23,21.77,46.25,131.0
2025-08-09 19:00:00+00:00,21.64,42.37,21.73,45.78,131.0
2025-08-09 20:00:00+00:00,21.29,41.91,21.71,45.16,131.0
2025-08-09 21:00:00+00:00,21.03,41.35,21.68,44.53,131.0
2025-08-09 22:00:00+00:00,20.71,41.03,21.66,43.96,131.0
2025-08-09 23:00:00+00:00,22.16,37.75,21.71,43.6,131.0
2025-08-10 00:00:00+00:00,25.75,28.47,22.61,36.3,860.0
2025-08-10 01:00:00+00:00,28.41,23.78,23.23,34.04,860.0
2025-08-10 02:00:00+00:00,30.22,20.83,23.66,32.29,860.0
2025-08-10 03:00:00+00:00,31.65,18.28,24.01,30.29,860.0
2025-08-10 04:00:00+00:00,32.58,16.37,24.25,28.43,860.0
2025-08-10 05:00:00+00:00,33.23,14.96,24.43,26.9,860.0
2025-08-10 06:00:00+00:00,33.55,14.07,24.54,25.81,860.0
2025-08-10 07:00:00+00:00,33.63,13.59,24.59,25.12,860.0
2025-08-10 08:00:00+00:00,33.38,13.38,24.57,24.59,860.0
2025-08-10 09:00:00+00:00,32.91,13.44,24.49,24.31,860.0
2025-08-10 10:00:00+00:00,32.11,13.76,22.47,31.67,131.0
2025-08-10 11:00:00+00:00,30.46,15.23,22.39,33.52,131.0
2025-08-10 12:00:00+00:00,26.4,21.53,22.2,35.66,131.0
2025-08-10 13:00:00+00:00,24.66,21.36,22.11,35.46,131.0
2025-08-10 14:00:00+00:00,23.93,19.11,22.06,34.11,131.0
2025-08-10 15:00:00+00:00,23.33,18.24,22.02,33.04,131.0
2025-08-10 16:00:00+00:00,22.35,19.5,21.96,32.8,131.0
2025-08-10 17:00:00+00:00,21.64,21.18,21.91,33.07,131.0
2025-08-10 18:00:00+00:00,21.36,22.64,21.89,33.57,131.0
2025-08-10 19:00:00+00:00,20.6,24.22,21.84,34.0,131.0
2025-08-10 20:00:00+00:00,20.11,24.62,21.8,34.08,131.0
2025-08-10 21:00:00+00:00,20.0,24.96,21.79,34.17,131.0
2025-08-10 22:00:00+00:00,19.54,26.57,21.75,34.55,131.0
2025-08-10 23:00:00+00:00,20.77,25.66,21.79,34.89,131.0
2025-08-11 00:00:00+00:00,24.1,20.96,22.35,26.69,860.0
2025-08-11 01:00:00+00:00,26.21,20.8,22.83,28.21,860.0
2025-08-11 02:00:00+00:00,27.85,20.38,23.21,29.23,860.0
2025-08-11 03:00:00+00:00,29.33,19.36,23.57,29.37,860.0
2025-08-11 04:00:00+00:00,30.6,17.94,23.88,28.7,860.0
2025-08-11 05:00:00+00:00,31.58,16.5,24.13,27.61,860.0
2025-08-11 06:00:00+00:00,32.17,15.37,24.29,26.51,860.0
2025-08-11 07:00:00+00:00,32.34,14.76,24.36,25.76,860.0
2025-08-11 08:00:00+00:00,32.08,14.64,24.33,25.36,860.0
2025-08-11 09:00:00+00:00,31.32,14.99,24.18,25.24,860.0
2025-08-11 10:00:00+00:00,30.35,15.94,22.46,32.41,131.0
2025-08-11 11:00:00+00:00,28.86,18.11,22.38,34.63,131.0
2025-08-11 12:00:00+00:00,25.5,24.92,22.23,37.07,131.0
2025-08-11 13:00:00+00:00,22.98,31.82,22.1,39.29,131.0
2025-08-11 14:00:00+00:00,21.22,37.54,22.01,40.25,196.5
2025-08-11 15:00:00+00:00,20.08,40.52,21.95,41.56,131.0
2025-08-11 16:00:00+00:00,19.6,40.86,21.91,41.79,131.0
2025-08-11 17:00:00+00:00,19.41,40.72,21.89,41.7,131.0
2025-08-11 18:00:00+00:00,19.53,39.63,21.88,41.39,131.0
2025-08-11 19:00:00+00:00,19.02,40.66,21.84,41.29,131.0
2025-08-11 20:00:00+00:00,18.4,42.2,21.8,41.32,131.0
2025-08-11 21:00:00+00:00,18.25,42.66,21.78,41.35,131.0
2025-08-11 22:00:00+00:00,18.02,42.76,21.76,41.25,131.0
2025-08-11 23:00:00+00:00,19.02,41.07,21.79,41.35,131.0
2025-08-12 00:00:00+00:00,23.09,31.18,22.17,35.46,860.0
2025-08-12 01:00:00+00:00,25.97,25.82,22.83,33.37,860.0
2025-08-12 02:00:00+00:00,28.39,21.78,23.39,31.37,860.0
2025-08-12 03:00:00+00:00,29.89,19.5,23.75,30.01,860.0
2025-08-12 04:00:00+00:00,30.79,18.22,23.98,29.16,860.0
2025-08-12 05:00:00+00:00,31.43,17.27,24.16,28.44,860.0
2025-08-12 06:00:00+00:00,31.85,16.49,24.28,27.71,860.0
2025-08-12 07:00:00+00:00,32.02,15.79,24.35,26.86,860.0
2025-08-12 08:00:00+00:00,31.86,15.45,24.34,26.23,860.0
2025-08-12 09:00:00+00:00,31.44,15.68,24.27,26.18,860.0
2025-08-12 10:00:00+00:00,30.72,16.48,22.55,33.22,131.0
2025-08-12 11:00:00+00:00,29.39,18.18,22.49,35.17,131.0
